éclat,n. 辉煌成就：success,1
eclipse,n. 下降; 衰退：lower state #v. 使声望下降; 使黯然失色：diminish importance #v. （在数量、品质上）超越：be greater,1
ecstasy,n. 无法自控的情绪：beyond self-control #n. 狂喜：intense joy,1
ecumenical,adj. 全球基督教会的：whole churches #adj. 世界范围的; 普遍性的：worldwide,1
edible,adj. 可食用的：eaten,1
edifice,n. 大厦;  大建筑物：massive structure #n. 基础; 基本结构：basic form,1
efface,v. 擦掉; 抹去 #v. 使不明显：make indistinct,1
effervesce,v. 冒泡：bubble #v. 兴奋; 热情洋溢：high spirits,1
effete,adj. 衰弱的; 衰落的：depleted #adj. 缺乏信念的; 懦弱的：lacking strength of will,1
effluvium,n. 难闻的气味：offensive smell #n. 没有的副产品; 废品：by-product waste,1
effrontery,n. 厚颜无耻; 放肆大胆：disregard;  courtesy,1
effulgent,adj. 光辉灿烂的：resplendent,1
effusive,adj. 感情泛滥的／溢于言表的 #感情表达不节制的／过度的 #adj. 过分多情的:unrestrained in emotional expression ,1
egalitarian,adj. 平等主义的：promoting equal rights,1
egoistic,adj. 利己的; 以自我为中心的：centered in oneself,1
elaborate,adj. 详细的; 复杂的：complexity #v. 详细阐述：in detail,1
elastic,adj. 有弹性的：resuming shape #adj. 能（迅速从伤痛中）恢复的：recovering from depression,1
elate,v. 使开心; 使自豪：fill with joy,1
eleemosynary,adj. 慈善的：charity,1
elegy,n. 哀歌（诗）; 挽歌（诗）：expressing sorrow,1
elephantine,adj. 巨大的：enormous size #adj. 笨拙的：clumsy,1
elevate,v. （在道德、智力、文化水平上）提升：improve #v. 使兴奋：raise spirits,1
elicit,v. 激起; 唤起：bring out,1
elliptical,adj. 含糊不清的：obscurity #adj. 椭圆的：ellipse,1
elucidate,v. 阐明：make lucid,1
emaciate,v. 使消瘦; 使衰弱：become thin #v. 削弱：feeble,1
emancipate,v. 解放; 解除束缚：free,1
embargo,n. 贸易禁止令：prohibition on commerce,1
embark,v. 上船：go abroad #v. 开始从事：start,1
embarrass,v. 使尴尬：experience distress #v. 阻挠; 制造障碍：create difficulty,1
embed,v. 嵌入：enclose,1
embezzle,v. 盗用：appropriate,1
embolden,v. 鼓励; 使大胆：instill courage,1
emboss,v. 以浮雕效果妆点; 装饰：ornament with raised work,1
embrace,v. 乐于接受：willingly;  eagerly #v. 保围：surround,1
embroider,v. （时常伴有夸张和想象内容地）详细说明：give elaborate account,1
emigrate,v. 移民; 移居海外：leave ,1
eminent,adj. 杰出的：above others,1
emollient,adj. 起缓和作用的：less intense,1
emulate,v. 效仿并努力超越：excel through imitation,1
enact,v. 制定或颁布（法律）：establish,1
enamel,v. 涂亮漆 #使具有光滑或亮泽的表面：give a glossy surface #v. 用亮丽的表面装饰：adorn,1
encomium,n. 赞颂之词：praise,1
encompass,v. 组成; 包含：include #v. 包围：envelop,1
encumber,v. 阻碍; 妨碍：impede #v. 给…增添负担：place burden,1
endemic,adj. 地方性的：to a particular region,1
endorse,v. 公开支持; 推崇：express approval,1
enervate,v. 使衰弱：weaken #v. 使麻木：deprive of emotional vitality,1
enfranchise,v. 给予…权力（例如选举权）：endow rights #v. 解放：set free,1
engender,v. 引起; 使发展：cause #v. 产生; 出现：come into existence,1
engross,v. 使全神贯注：occupy exclusively,1
enigma,n. 难以理解或解释的事物; 谜：hard to understand,1
enlighten,v. 使知道; 启发：inform;  instruct #v. （在道德或精神上）进行教育：provide moral understanding,1
enmity,n. 敌意：mutual hatred,1
ennoble,v. 使尊贵：noble,1
ennui,n. 倦怠;  缺乏兴趣：listlessness;  lack of interest,1
ensemble,n. 合唱; 合奏曲：two or move vocalists,1
ensconce,v. 安置：settle securely #v. 隐藏：hiding,1
ensue,v. 紧随其后：afterward,1
entangle,v. 使卷入; 使纠缠：twist confused mass #v. 使变复杂或困难：complex or difficult,1
enthusiasm,n. 热情; 兴趣：desire or interest,1
entice,v. 诱使：tempt;  lure,1
entrance,n. 进入权; 进入许可：means of entering or participation #v. 使入迷：wonder;  enchantment,1
entrap,v. 诱骗：lure,1
entreat,v. 恳求：plead persuade;  ask urgently,1
enunciate,v. 清晰地说：articulate #v. 公开宣布; 宣称：openly or publicity,1
ephemeral,adj. 短暂的：very short time,1
epic,adj. 宏大的; 超凡脱俗的：surpassing the usual,1
epicure,n. 美食家：discriminating tastes,1
epigram,n. 机智的短诗; 警句：short witty,1
epilogue,n. 文学作品的结局：concluding section literary #n. 戏剧的收场白：final scene of a paly,1
epithet,n. 外号; 绰号：descriptive name,1
epitomize,v. 摘要; 概括：short statement;  main points #v. 代表; 体现; 是…的典型范例：represent a typical example of,1
equable,adj. （脾气、性情）温和的：serene,1
equity,n. 不偏不倚; 公平：lack of favoritism,1
equivalent,adj. 等价的; 相等的：equal,1
equivocate,v. （带有欺骗目的地）模棱两可地说; 说谎话：equivocal,1
erode,v. 侵蚀; 慢慢减少：consume gradually,1
errant,adj. 居无定所的：from place to place #adj. 误入歧途的; 犯错误的：straying proper course or standards,1
erratic,adj. 善变的：not constant #adj. 异常的; 不同寻常的：different from the ordinary,1
erudite,adj. 博学的：learned,1
escalate,v. （使）（战争等）升级; 扩大：increase,1
eschew,v. 刻意避开 #戒绝：avoid,1
esoteric,adj. 深奥难懂的：difficult to understand #adj. 少数人知道的：not known by the general,1
espouse,v. 支持;  v. 拥护：support #v. 与…结婚：marriage;  marry,1
esteem,n/v. 尊重：respect;  prize,1
estimable,adj. 值得尊敬的：admirable,1
estrange,v. 使疏远; 离间; 使感情失和：enmity;  indifference;  friendliness,1
etch,v. 蚀刻 #v. 留下深刻印象; 铭记：produce a vivid impression,1
eternal,adj. 永恒的：infinite duration;  everlasting;  perpetual,1
ethereal,adj. 轻巧精致的：lightness;  highly refined;  delicate #adj. 天国的：heaven #adj. 非物质的; 精神（上）的：spiritual;  not composed of matter,1
ethics,n. 道德规范：governing conduct,1
eulogize,v. 称赞; 颂扬：speak in high praise of,1
euphemism,n. 婉言; 委婉的说法：inoffensive expression,1
euphonious,adj. 悦耳的：pleasing,1
euphoria,n. 感觉极其愉快：overwhelming usually pleasurable,1
evacuate,v. 撤空：empty or remove #v. 撤退：remove,1
evanescent,adj. 逐渐消失的; 短暂的：vanish,1
evasive,adj. 难以发现; 捕捉; 分离的 #adj. 含糊其辞的：equivocal,1
everlasting,adj. 永恒的; 持久的：forever,1
evict,v. 赶出; 逐出：expel,1
evince,v. 表明：make known,1
evoke,v. 唤起; 引发：call up,1
exacerbate,v. 使加剧; 使恶化：severe,1
exacting,adj. 严格的; 苛求的：rigorous #adj. 费时间心思的：requiring time;  effort;  attention,1
exalt,v. 提升; 提拔：raise #v. 赞扬：praise,1
exasperate,v. 激怒：excite,1
excavate,v. 挖掘; 挖空：dig out,1
exceptional,adj. 例外的; 特别的; 非凡的：uncommon;  extraordinary,1
excoriate,v. 严厉批评：criticize harshly publicly,1
excrete,v. 排泄：discharge,1
excruciate,v. 折磨; 使痛苦：pain,1
exculpate,v. 声明无罪;  开脱; 使无罪：clear fault guilt,1
excursive,adj. 离题的 #散漫的：passing,1
execrate,v. 谴责：morally wrong or evil #v. 痛恨：dislike strongly,1
exemplary,adj. 榜样的; 值得效仿的：being a pattern;  imitated #adj. 作为警告的：warning,1
exempt,v. 使免除：release liability,1
exhaust,v. 耗尽：consume entirely;  complete use of #v. 筋疲力尽：wear out,1
exhilarate,v. 使高兴;  使兴奋：cheerful;  excited,1
exhort,v. 敦促; 力劝：urge strong,1
exigent,adj. 紧急的：immediate,1
exodus,n. 大批离去：departure,1
exonerate,v. 免除责备：free from blame,1
exorbitant,adj. 过度的：exceeding the customary or appropriate limits,1
exotic,adj. 外来的; 不同寻常的：unusual,1
expansive,adj. 广阔的：great expanse #adj. 健谈的; 外向的：open;  talkative;  effusive,1
expedite,v. 加快进程：speed up the progress,1
expedition,n. 动作迅速：speed,1
expiate,v. 赎罪; 纠正：extinguish the guilt,1
expire,v. 断气; 死亡：die #v. 到期：come to an end,1
explicit,adj. 表达清晰的：fully revealed or expressed #adj. 成熟的; 完全形成的：fully developed,1
exploit,n. 英雄行为：notable act #v. 最大程度地利用：employ,1
exponent,n. 倡导者; 支持者：advocates #n. 实践者; 典型代表：full realization,1
expurgate,v. 净化（书等）; 删去（不当处）：remove,1
exquisite,adj. 程度强烈的：extreme #adj. 精致精巧的：refined taste,1
extant,adj. 现存的：not destroyed;  extinct,1
extemporize,v. 即兴表现：without prior preparation,1
extenuate,v. 减轻罪过：lessen the seriousness,1
extinct,adj. 灭绝的：no longer existing,1
extinguish,v. 熄灭：put out #v. 终止：bring to a complete end,1
extol,v. 赞美;  吹捧：praise,1
extort,v. 勒索：force;  intimidation,1
extract,v. 用力拔出：take out,1
extraction,n. 血统：origin;  ancestry,1
extraneous,adj. 无关的：no relevance #adj. 非主要因素的：not essential,1
extravagant,adj. 挥霍的：spending money freely #adj. 过度的; 不必要的：beyond normal acceptable limit,1
extricate,v. 使解脱; 救出：free entanglement,1
exuberant,adj. 非常高兴的; 热情洋溢的：joyously;  unrestrained #adj. 大量的; 充分的：abundance,1
exude,v. 分泌; 流出：flow forth,1
exult,v. 感到欢喜：rejoice,1
fable,n. 寓言故事：story teach a basic truth #n. 神话; 传说：story of supernatural happenings #n. 谎言; 虚构：statement in order to deceive,1
fabricate,v. 捏造：make up #v. 搭建; 组建; 打造：bring into being by combining,1
facetious,adj. 喜欢开玩笑的; 轻浮的：joking,1
facile,adj. 表面的; 浅尝辄止的：lack of depth #adj. 容易的; 唾手可得的：easily accomplished,1
facilitate,v. 使变容易; 促进：make easy,1
faction,n. 派系：a party that is often contentious,1
fallacious,adj. 谬误的; 不合逻辑的：containing fallacy #adj. 欺骗性的：tending to deceive,1
fallow,adj. 休耕的：untilled #adj. 闲置的：not being in a state of use,1
fail-safe,n. 保险措施：to preclude loss or injury #adj. 万无一失的：no chance of failure,1
falsehood,n. 谎言：untrue;  made in order to deceive,1
falter,v. 蹒跚：walk unsteadily #v. 犹豫踌躇：unsteady in purpose or action,1
fanatic,n. 狂热者：unreasoning enthusiasm #adj. 狂热的 #盲信的：intense uncritical devotion,1
fantasy,n. 幻想：imaginative fiction #v. 产生幻想：form a mental picture,1
farce,n. （带有嘲讽元素的）滑稽戏：broadly satirical comedy #n. 闹剧：ridiculous,1
fascinate,v. 强烈吸引; 使入迷：hold an intense interest,1
fast,n. 绝食; 斋戒：abstaining from food #adj. 快速的：quick #adj. 忠诚的：firm in one’s allegiance #adj. 稳固的; 难以拆卸的：firmly positioned,1
fastidious,adj. 挑剔的; 极仔细的; 追求完美的：meticulous attention to detail,1
fateful,adj. 意义重大的：momentous #adj. 带来灾难的; 毁灭性的：bringing death,1
fathom,v. 测量（深度）：measure the depth #v. 彻底理解; 弄懂：come to understand,1
fatigue,n. 疲惫：weariness or exhaustion #n. （让人厌倦的）苦差事：causes weariness,1
fatuous,adj. 愚笨的; 昏庸的：foolish,1
faultfinder,n. 吹毛求疵的人：petty criticism,1
favorable,adj. 赞许的：expressing approval #adj. 有利的：promote,1
fawn,v. 阿谀奉承：seek favor by flattery,1
faze,v. 打扰; 使尴尬：disturb the composure,1
feckless,adj. 无成果的; 没有价值的：having no worth #adj. 粗心不负责任的：careless,1
fecund,adj. 多产的; 肥沃的：fruitful,1
feeble,adj. 衰弱的：lacking in strength,1
feign,v. 制造假象; 装出…的样子：give a false appearance,1
fender,n. 缓存装置：cushioning device,1
feral,adj. 野生的：not domesticated #adj. 动物性的：nature of a lower animal,1
fertilize,v. 使肥沃; 使多产：make fertile,1
fervid,adj. 酷热的：high temperature #adj. 热情的：great passion,1
fervor,n. 热情; 狂热：great warmth,1
fester,v. 感染; 溃烂; 腐烂：corrupt,1
fetid,adj. 恶臭的：offensive smell,1
fetter,v. 枷锁; 限制：limits one’s freedom #v. 束缚：restrain from motion,1
fiasco,n. 大失败：complete failure,1
fickle,adj. 易变的：likely to change #adj. 不忠诚的：not true in one’s allegiance,1
fictitious,adj. 虚构的：not real,1
fidelity,n. 忠诚：being faithful,1
figurative,adj. 比喻的：denoting another,1
figurine,n. 小雕塑：small statue,1
filibuster,n/v. 拖延议事：for the purpose of delaying legislative action,1
filter,v. 过滤：pass through a filter #v. 去除杂质：remove impurities,1
finale,n. 终场; 结局：closing part,1
finesse,n. 娴熟技巧：skill #v. 精心策划：plan out with subtle skill #v. （巧妙地）躲避：keep away from,1
finicky,adj. 过分讲究的; 挑剔的：extremely meticulous,1
flaccid,adj. 不结实的; 松弛的：lacking firmness,1
flag,n. 旗帜; 象征：symbol #v. 变得衰弱：become feeble,1
flamboyant,adj. 艳丽夺目的; 炫耀的; 充满装饰的：strikingly elaborate,1
flatter,v. 拍马屁; 奉承; 讨好：praise excessively #v. 自我感觉良好：think highly of #v. 使显得更漂亮：show advantageously,1
flaw,n. 瑕疵; 缺点：imperfection #v. 降低; 破坏; 使不完美：reduce perfection,1
fledgling,n. 新生：starting out in a field,1
fleet,n. 舰队; 车队：group of a vehicles #adj. 迅速的：with great speed #v. 快速涌过：pass swiftly,1
flexible,adj. 灵活的; 可变的：readily changed #adj. 易受影响的：susceptible to influence,1
flinch,v. 畏缩;  退缩：draw back,1
flippancy,n. 轻率; 无礼：unbecoming levity,1
flirt,v. 调情：behave amorously #v. 无规则地快速运动：make irregular movements,1
flit,v. 快速或突然地经过：pass quickly,1
flock,n. 人群; 兽群：creatures massed together #v聚集; 集体行动：travel in a flock,1
florid,adj. 辞藻华丽的; 花哨的：fancy expressions #adj. 装饰华丽的：elaborately decorated,1
flounder,v. 笨拙地行动; 挣扎：act clumsily,1
flourish,v. 茂盛; 繁荣：achieve success #n. 装饰：ornamentation,1
flout,n/v. 嘲弄性不理会; 蔑视：treat with disregard,1
fluctuate,v. 波动; 无规则地变动：shift back and forth,1
fluent,adj. 表达流利的：able to express well #adj. 不费力的：minimal difficulty,1
fluky,adj. 侥幸的：happening by good luck #adj. 偶然的：by chance,1
flush,adj. （肤色）健康红润的：healthy reddish #adj. 富有的：money in abundance #adj. 大量的：abundance #v. 冲洗：pour liquid,1
fluster,v. 使慌乱：put into agitated confusion,1
foible,n. 小缺点：minor flaw,1
foil,v. 挫败：prevent from being successful,1
foment,v. 助长; 煽动：promote the growth,1
foolproof,adj. 十分简单以至于不会失败的：leave no opportunity for error;  misuse or failure,1
footloose,adj. 无拘无束的; 自由的：having no attachments,1
forbearance,n. 克制; 忍耐：tolerance and restraint #n. 友好仁慈的态度：kind;  gentle or compassionate treatment,1
forebear,n. 祖先：an ancestor,1
forestall,v. 预先阻止：prevent beforehand,1
foreword,n. 前言：preface,1
forge,v. 伪造：imitate falsely #v. 铸造; 铸就：form,1
formidable,adj. 令人害怕的：causing fear #adj. 艰难的：requiring effort,1
forthright,adj. 直率的; 说话率真的：free in expressing opinions #adj. 直接的; 不绕弯子的：free from ambiguity or evasiveness：going straight to the point,1
fortify,v. 加固; 鼓励：give physical strength #v. 做好心理准备：prepare mentally,1
foster,v. 促进; 鼓励; 培养：help the growth #v. 养育：bring to maturity,1
founder,n. 建立者：one establishes #v. 完败：fail utterly #v. 沉没：become submerged,1
fracas,n. 争吵; 吵闹：physical dispute;  noisy fight,1
fracture,n. 破裂：breaking #v. 打碎; 破坏：separate into pieces,1
fragile,adj. 易碎的：broken #adj. 易受伤的; 脆弱的：easily injured,1
frail,adj. 虚弱的：weak #adj. （意志）薄弱的：weak #adj. （希望）渺茫的：slight,1
fraudulent,adj. 欺诈的：fraud,1
fraught,adj. 充满的：full #adj. 令人忧虑的：emotional distress,1
frenzy,n. 疯狂; 狂怒：mental agitation,1
frequent,v. 时常拜访：often #adj. 时常发生的; 重复再现的：short intervals,1
fretful,adj. 易怒的; 烦躁的：vexed,1
friable,adj. 易碎的：easily crumbled,1
friction,n. 摩擦：rubbing #n. 冲突; 不和：clashing,1
frigid,adj. 严寒的：cold #adj. 冷漠的：lacking warmth,1
fringe,n. 边缘：border #v. 与…接壤; 位于…的边缘：be adjacent,1
frivolous,adj. 轻浮的：unbecoming levity #adj. 不重要的：little importance,1
frothy,adj. 用轻薄材料制作的：light #adj. （内容等）快乐轻佻、不严肃的：gaily frivolous,1
frowsy,adj. 邋遢的：slovenly #adj. 味道难闻的：unpleasant smell,1
frugal,adj. 节约的：economy,1
frustrate,v挫败; 阻挠：prevent #v使沮丧：lessen the courage,1
full-bodied,adj. 重要的：importance #adj. 味道浓烈的：richness flavor,1
fulminate,v大声斥责：thunderous denunciation,1
fumble,v. 笨拙地做：awkward attempts #n. （无意识的）失误：departure from truth,1
furor,n. 喧闹; 狂怒; 激动; 狂热：intense excitement,1
furtive,adj. 鬼鬼祟祟的 #adj. 秘密的：stealth,1
fury,n. 暴怒：rage,1
fussy,adj. 谨慎的：involving great care #adj. 过分雕琢的：excessively decorated #adj. 挑剔的：hard to please,1
fusty,adj. 过时的：old-fashioned #adj. 腐臭的：stale odors,1
futile,adj. 无效的; 无用的：ineffective #adj. 不严肃的：lacking in seriousness,1
gadfly,n. 刺激物：provocative stimulus #n. 令人反感的人：annoys,1
gaffe,n. （社交上）失礼; 失态：social blunder #n. 明显的错误; 错误判断：blatant mistake,1
gainsay,v. 否认：declare false #v. 反对：oppose,1
gall,v. （使）焦躁; 激怒：irritate #n. 深深的敌意：ill will #n. 大胆; 无耻：boldness,1
gallant,adj. 英勇的：brave;  chivalrous #adj. 高贵的; 慷慨的：dignified and generous,1
galvanize,v. （好似用电击）刺激：stimulate excite,1
gamble,v. 赌博; 孤注一掷：bet #v. （使）受到威胁; 冒险：in danger,1
gambol,v. 欢跳; 雀跃：playfully,1
gangly,adj. 身材瘦长的：tall,1
garble,v. 曲解; 篡改; 混淆（以至使无法理解）：distort misleading #v. 筛选; 除杂：remove,1
gargantuan,adj. 巨大的：tremendous #,1
garish,adj. 过于鲜艳的; 过于张扬的：strident color,1
garment,n. 衣服：clothing,1
garrulous,adj. 啰嗦的; 话多得令人厌烦的：tiresomely;  talkative,1
gash,n. 深长的伤口或切口：deep cut #v. 砍伤; 切开：make gash,1
gasification,n. 气化：gas #,1
gauche,adj. 笨拙的; 缺乏社交经验的：lacking grace,1
gaudy,adj. 俗丽的：excessively showy,1
gauge,n. 测量标准：measurement standard #v. 判定：determine,1
gear,v. 调整（以配合）：adjust,1
genial,adj. 和蔼亲切的：easygoing #adj. 友好的; 热心的：kindly feeling #adj. 温暖的：neither too high nor too low,1
genteel,adj. 有教养的; 不粗俗的：free from vulgarity,1
germane,adj. 有关的; 适当的：relevant,1
gibe,v. 嘲弄：taunting words,1
giddy,adj. 轻率不严肃的：lacking in seriousness #adj. 喜悦的：elated,1
gild,v. （带欺骗性地）修改; 润色：deceptively attractive,1
gist,n. 要点：main point,1
gladiator,n. 角斗士：engaged fight death #n. 参与打斗或辩论的人：engaging in controversy,1
glaze,v. 给…上釉; 妆点：coat glaze #v. 使平滑：glossy surface,1
glib,adj. 流利圆滑的（常含有不真诚或欺诈的成分）; 油腔滑调的：fluency insincere deceitful #adj. 缺乏深度的; 肤浅的：lacking depth,1
glisten,v. 闪光：shine sparkling,1
glitch,n. 小故障：minor malfunction,1
gloat,v. 幸灾乐祸; 自鸣得意：self-satisfaction,1
gloomy,adj. 黯淡无光的：without light #adj. 忧郁的：low spirits,1
gloss,n. 简短解释：brief explanation;  obscure #n. （欺骗性的）光鲜外表：attractive appearance #v. 敷衍潦草做事（甚至忽略）：too lightly #v. 开脱（罪名）：less bad,1
glossy,adj. 平滑的; 有光泽的：smooth surface,1
glut,v. 使过量; 使充满：beyond capacity,1
glutinous,adj. 胶状的;  粘的：glue,1
glutton,n. 贪吃者：immoderate food,1
goad,v. 刺激; 驱使; 激发：incite rouse,1
gobble,v. 狼吞虎咽：eat greedily,1
goggle,v. 凝视：look,1
goldbrick,v. 逃避工作和责任：shirk responsibilities,1
gorge,n. 峡谷：canyon #v. 狼吞虎咽：eat greedily,1
gossamer,n. 虚无缥缈的东西：insubstantial #adj. 轻薄的; 薄弱的：light #delicacy,1
gourmand,n. 嗜食者; 大胃王：excessively fond of eating,1
gourmet,n. 美食家：connoisseur food,1
grandeur,n. 宏伟; 壮丽：grand,1
grandiloquent,adj. （语言等）浮夸的：extravagantly;  bombastic,1
grandiose,adj. 自命不凡的; 浮夸的：grandeur #宏大的：greatness,1
grandstand,adj. 为了给人留下印象而表演; 哗众取宠：impress,1
grate,v. 刮擦（以发出刺耳的声音）：rasping #v. 骚扰; 惹恼：irritate,1
gratify,v. 使满足：desired please,1
gratuitous,adj. 无根据的; 无理由的：unwarranted #adj. 无报酬的; 免费的：without return #adj. 多余的：not needed,1
green,adj. 无经验的：deficient experience,1
gregarious,adj. 爱社交的：enjoy the company #adj. 群居的：group with others,1
grieve,v. （使）感到悲伤：deep sadness,1
grimace,v/n. 因痛苦而面部扭曲; （作）怪相; （作）鬼脸：contortion pain;  disgust or disapproval,1
grin,v. 咧嘴笑; 咧嘴笑着表示：express an emotion,1
gripe,v. 抱怨：dissatisfaction #v. （通过连续让人讨厌的举动）激怒; 惹怒：disturb,1
grisly,adj. 令人反感的; 令人恐惧的：repugnance,1
groove,v. 享受; 极其满意; 过得快活：take pleasure in,1
grotesque,adj. 难看的：unpleasant,1
grovel,v. 卑躬屈膝：draw back;  fearful submission,1
grueling,adj. 费时间花心思的：requiring ,1
guile,n. 狡猾; 狡诈：misleading,1
guilt,n. 自责; 悔恨：wrongdoing,1
gull,v. 欺骗：untrue,1
gullible,adj. 易受骗的; 易被利用的：cheated,1
gush,v. （使）大量涌出：great volume #v. （使）情感强烈外溢：exaggerated display,1
gust,n. 情感爆发：sudden intense expression,1
guzzle,v. 狂饮：drink greedily,1
hack,n. 雇佣文人：writer commercial #v. 乱砍;  开辟：irregular blows #v. 成功完成：skillfully or efficiently #v. 忍受：put up with,1
hackneyed,adj. 陈腐的; 缺乏创新的：lacking freshness originality,1
halcyon,adj. 宁静的; 平静的：free from #adj. 繁荣的; 丰富的：affluent,1
hale,adj. 强壮的; 健壮的：free from infirmity or illness #v. 拖; 拉：cause to follow,1
half-baked,adj. 不明智的：lack of good sense or judgment,1
hallmark,n. 典型的特征：conspicuous feature,1
hallow,v. 尊敬; 把…视为神圣：respect,1
hallucination,n. 错觉：false idea,1
ham-handed,adj. 笨手笨脚的：lacking dexterity,1
hammer,v. 屡次重申：repeated,1
hamper,v. 阻碍：restrict the movement;  impede,1
hamstring,v. 使无效; 使无力：ineffective,1
hangdog,adj. 伤心的; 沮丧的：sad;  dejected,1
hanker,v. 向往; 渴望：desire;  yearn,1
haphazard,adj. 无秩序的; 无目标的：lack of plan;  order or direction,1
harangue,v/n. （发表）长篇大论：long pompous,1
harass,v. 烦扰：irritate persistently #v. 耗尽…的体力：use up,1
harbinger,n. 预言者：presages,1
harbor,v. 提供住处; 隐匿：provide habitat #v. 心怀; 牢记：keep in one’s mind,1
hard-bitten,adj. 顽强的; 经受得住困境、压力的：able to withstand,1
hardy,adj. 顽强的：able to withstand #adj. 愿意冒风险的：willing to take risks,1
harmonious,adj. 和谐一致的：agreeably related,1
harness,v. 利用：utilize,1
harrow,v. 折磨; 使苦恼：distress torment,1
harry,v. 不断烦扰; 骚扰：distress;  harass,1
harsh,adj. 粗糙的; 不具有美感的：coarse rough disagreeable sense #adj. 严厉的：exacting,1
hasten,v.促进：speed-up;  accelerate,1
hasty,adj. 轻率的：superficial excessive or careless speed,1
haunt,v. 常去拜访：frequent #v. 不断地想起; 萦绕心头：obsess,1
hauteur,n. 傲慢; 自大：arrogance,1
haven,n. 安全的地方：place of safety,1
havoc,n. 大混乱：out of order #n. 大范围破坏：nonexistent unsound or useless,1
headlong,adj. 鲁莽的：without deliberation,1
hearken,v. 倾听; 关注：attention,1
hearten,v. 给予鼓励; 鼓舞：give strength courage;  encourage,1
heartrending,adj. 令人心碎的：sorrow distress,1
hedonism,n. 享乐主义：doctrine pleasure,1
hegemony,n. 霸权; 统治权：preponderant authority,1
heinous,adj. 可憎的; 十恶不赦的：hatefully,1
hew,v. 遵守：confirm;  hold to something firmly #v. 支持：steadfast support,1
herald,v. 告知; 宣布：make known #v. 预示; 预兆：indication of beforehand,1
heresy,n. 异教; 和普遍观点相悖的说话：controversial or unorthodox opinion,1
heretical,adj. 异教的; 异端邪说的：departure standards,1
hermetic,adj. 深奥的：abstruseness,1
hesitance,n. 犹豫; 不情愿：hesitant;  reluctant,1
heterodox,adj. 非正统的; 异端的：unorthodox opinions,1
hidebound,adj. 死板的; 极度保守的：tending to favor,1
hideous,adj. 非常丑陋的：ugly,1
hie,v. 匆匆忙忙：hasten,1
hike,v. （使）上涨：rise up to a higher place or position,1
hilarious,adj. 非常好笑的：extremely funny,1
histrionic,adj. 戏剧的; 演员的：relating to actors,1
hive,n. 忙碌之地：activity #v. 储备; 积累：store up,1
hoard,v. 贮藏; 秘藏：keep hidden,1
hoary,adj. 极老的：extremely old,1
hoax,n/v. 欺骗：cause to believe untrue,1
hodgepodge,n. 大杂烩：mixture dissimilar,1
homage,n. 尊敬; 敬意：respect,1
homely,adj. 其貌不扬的; 朴素简单的：not attractive,1
homily,n. 冗长乏味的道德演讲或训诫：admonition,1
homogenize,v. 使统一化：make agree single established standard,1
hone,v. 磨快：sharpen,1
hoodwink,v. 欺骗：deceptive,1
hortative,adj. 鼓励的：exhortation,1
hovel,n. 茅屋：small wretched dirty,1
hubris,n. 狂妄自大：exaggerated pride;  self-confidence,1
humble,adj. 谦逊的：meekness;  modesty #adj. 顺从的; 谦卑的：humility or unseemly submissiveness,1
humility,n. 谦卑; 谦逊：absence of any feeling s better,1
humor,n. 幽默; 令人发笑的事物：comical or amusing #v. 迎合; 迁就：comply with,1
hurricane,n. 飓风：a violent rotating storm #n. 飓风般的事物; 引起动荡的事物：resembling a hurricane,1
husband,v. 节俭; 勤俭持家：use economically,1
husk,n. （果类或谷物的）外壳：outer covering #v. 剥去：remove,1
husky,adj. （尤指声音）沙哑的; 粗糙的：rough #adj. 高大威猛的：muscular,1
hybrid,n. 杂交品种; 混合品种：mixed origin #adj. 杂交的：parents of different races,1
hymn,n. 赞歌; 赞美诗：song of praise #v. 赞美：proclaim the glory,1
hyperbole,n. 夸张：exaggeration used for emphasis,1
hypnotic,adj. 催眠的：cause sleep,1
hypocritical,adj. 虚伪的：not being what one appears to be,1
iconoclast,n. 特立独行的人：not conform accepted standards,1
idolatrize,v. （通常盲目）崇拜：admires intensely,1
idyll,n. 无忧无虑的生活：carefree episode,1
ignite,v. 点燃：set fire to #v. 激起; 唤起（感情）：arouse the passions,1
ignominy,n. 耻辱：lost the esteem,1
illiteracy,n. 文盲：unable to read and write,1
illuminati,n. 智者：enlightened #n. 精英：best of a class,1
illuminate,v. 照明：make shining #v. 阐明：make plain #v. 启迪; 启发：spiritual understanding,1
illusory,adj. 幻觉的; 虚幻的：illusion,1
imbibe,v. 喝水; 摄取水分：take in liquid,1
imbroglio,n. 困境; 复杂的局面：complicated situation #n. 纷争：angry expression of differing opinions,1
imitation,adj. 仿制品：like something else,1
immaculate,adj. 干净的; 纯净的：free from dirt #adj. 完美的; 没有任何错误的：without fault,1
immanent,adj. 内在的：innermost,1
immaterial,adj. 非实体的：not composed of matter #adj. 无关的; 不重要的：no relevance,1
immature,adj. 未完全发展的; 未发育成熟的：lacking complete growth #adj. （思维、举止）不够成熟的：lacking maturity,1
immemorial,adj. 古老的：from the distant past,1
immune,adj. 不易被感染的; 有免疫力的：having resistance to infection #adj. 不受影响的：not affected by influence #adj. 不受约束的; 免除的：not subject to an obligation,1
immure,v. 监禁; 禁闭 #使闭门不出：confine,1
immutable,adj. 不可变的：not capable of changing,1
impassive,adj. 冷漠的; 无感情的：no sign of feeling,1
impeccable,adj. 无罪的：free from sin #adj. 无暇的; 无可挑剔的：free from fault,1
